Rank,Stop Name,Category,Responsible Party,SR Number,Complaint Description,Status,Created Date,Close Date,Age Days,Age Years,Duplicate After Closed,Year
3,Lavaca/4th,Missing Benches,CapMetro,SR23000293,Missing seating at Lavaca/4th transit stop,Open,2025-04-09,,368,1.0082191780821919,Yes,2025
3,Lavaca/4th,Missing Benches,CapMetro,SR23000411,Missing seating at Lavaca/4th transit stop,Open,2025-05-19,,328,0.8986301369863013,Yes,2025
3,Lavaca/4th,Missing Benches,CapMetro,SR23000392,No benches at Lavaca/4th bus stop,Open,2025-07-11,,275,0.7534246575342466,Yes,2025
3,Lavaca/4th,Missing Benches,CapMetro,SR23000285,No benches at Lavaca/4th bus stop,Open,2025-09-03,,221,0.6054794520547945,Yes,2025
3,Lavaca/4th,Missing Benches,CapMetro,SR23000332,Missing seating at Lavaca/4th transit stop,Open,2025-09-17,,207,0.5671232876712329,Yes,2025
3,Lavaca/4th,Missing Benches,CapMetro,SR23000378,Request bench installation at Lavaca/4th,Open,2025-09-18,,206,0.5643835616438356,Yes,2025
3,Lavaca/4th,Missing Benches,CapMetro,SR23000406,Missing seating at Lavaca/4th transit stop,Closed,2025-10-03,2025-10-03,0,0.0,No,2025
3,Lavaca/4th,Missing Benches,CapMetro,SR23000324,No benches at Lavaca/4th bus stop,Open,2025-10-09,,185,0.5068493150684932,Yes,2025
3,Lavaca/4th,Missing Benches,CapMetro,SR23000301,No benches at Lavaca/4th bus stop,Open,2025-12-22,,111,0.3041095890410959,Yes,2025
3,Lavaca/4th,Missing Benches,CapMetro,SR23000391,Request bench installation at Lavaca/4th,Open,2025-12-29,,104,0.28493150684931506,Yes,2025
3,Lavaca/4th,Missing Benches,CapMetro,SR23000360,Missing seating at Lavaca/4th transit stop,Closed,2026-03-24,2026-03-24,0,0.0,No,2026
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000326,Transit stop Lavaca/4th needs shelter for rider protection,Closed,2023-01-29,2023-01-29,0,0.0,No,2023
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000370,Bus stop at Lavaca/4th missing shelter - riders exposed to weather,Closed,2023-02-10,2023-02-10,0,0.0,No,2023
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000353,Transit stop Lavaca/4th needs shelter for rider protection,Open,2023-02-20,,1147,3.1424657534246574,Yes,2023
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000292,Transit stop Lavaca/4th needs shelter for rider protection,Open,2023-02-21,,1146,3.1397260273972605,Yes,2023
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000294,Bus stop at Lavaca/4th missing shelter - riders exposed to weather,Open,2023-02-28,,1139,3.1205479452054794,Yes,2023
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000358,Bus stop at Lavaca/4th missing shelter - riders exposed to weather,Open,2023-05-08,,1070,2.9315068493150687,Yes,2023
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000305,No weather protection at Lavaca/4th transit stop,Open,2023-05-11,,1067,2.9232876712328766,Yes,2023
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000393,No weather protection at Lavaca/4th transit stop,Open,2023-05-15,,1063,2.9123287671232876,Yes,2023
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000309,Transit stop Lavaca/4th needs shelter for rider protection,Open,2023-05-19,,1059,2.9013698630136986,Yes,2023
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000366,Transit stop Lavaca/4th needs shelter for rider protection,Closed,2023-05-28,2023-05-28,0,0.0,No,2023
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000320,Request shelter installation at Lavaca/4th,Open,2023-06-23,,1024,2.8054794520547945,Yes,2023
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000374,No shelter at Lavaca/4th transit stop,Open,2023-07-07,,1010,2.767123287671233,Yes,2023
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000340,No shelter at Lavaca/4th transit stop,Open,2023-07-26,,991,2.7150684931506848,Yes,2023
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000312,Transit stop Lavaca/4th needs shelter for rider protection,Open,2023-08-06,,980,2.684931506849315,Yes,2023
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000284,Transit stop Lavaca/4th needs shelter for rider protection,Open,2023-08-20,,966,2.6465753424657534,Yes,2023
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000325,Transit stop Lavaca/4th needs weather shelter,Closed,2023-08-27,2023-08-27,0,0.0,No,2023
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000379,Transit stop Lavaca/4th needs shelter for rider protection,Open,2023-08-27,,959,2.627397260273973,No,2023
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000389,Bus stop at Lavaca/4th missing shelter - riders exposed to weather,Open,2023-11-29,,865,2.3698630136986303,Yes,2023
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000347,Request shelter installation at Lavaca/4th,Open,2024-01-07,,826,2.263013698630137,Yes,2024
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000341,Bus stop at Lavaca/4th missing shelter - riders exposed to weather,Open,2024-02-08,,794,2.175342465753425,Yes,2024
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000383,Bus stop at Lavaca/4th missing shelter - riders exposed to weather,Open,2024-02-10,,792,2.16986301369863,Yes,2024
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000281,No weather protection at Lavaca/4th transit stop,Open,2024-03-13,,760,2.0821917808219177,Yes,2024
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000344,Transit stop Lavaca/4th needs shelter for rider protection,Open,2024-04-08,,734,2.010958904109589,Yes,2024
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000321,No weather protection at Lavaca/4th transit stop,Open,2024-04-10,,732,2.0054794520547947,Yes,2024
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000295,Bus stop at Lavaca/4th missing shelter - riders exposed to weather,Open,2024-05-08,,704,1.9287671232876713,Yes,2024
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000396,Transit stop Lavaca/4th needs shelter for rider protection,Open,2024-05-11,,701,1.9205479452054794,Yes,2024
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000304,Request shelter installation at Lavaca/4th,Open,2024-08-20,,600,1.643835616438356,Yes,2024
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000316,No weather protection at Lavaca/4th transit stop,Open,2024-09-17,,572,1.5671232876712329,Yes,2024
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000303,Request shelter installation at Lavaca/4th,Open,2024-10-29,,530,1.452054794520548,Yes,2024
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000330,Request shelter installation at Lavaca/4th,Open,2024-11-04,,524,1.4356164383561645,Yes,2024
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000385,No shelter at Lavaca/4th transit stop,Open,2024-11-15,,513,1.4054794520547946,Yes,2024
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000351,Bus stop at Lavaca/4th missing shelter - riders exposed to weather,Closed,2024-11-16,2024-11-16,0,0.0,No,2024
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000338,Bus stop at Lavaca/4th missing shelter - riders exposed to weather,Open,2024-11-27,,501,1.3726027397260274,Yes,2024
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000336,Bus stop at Lavaca/4th missing shelter - riders exposed to weather,Open,2025-01-06,,461,1.263013698630137,Yes,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000368,No shelter at Lavaca/4th transit stop,Open,2025-01-08,,459,1.2575342465753425,Yes,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000317,Transit stop Lavaca/4th needs weather shelter,Open,2025-01-14,,453,1.2410958904109588,Yes,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000381,Bus stop at Lavaca/4th missing shelter - riders exposed to weather,Closed,2025-01-21,2025-01-21,0,0.0,No,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000361,Transit stop Lavaca/4th needs shelter for rider protection,Closed,2025-01-24,2025-01-24,0,0.0,No,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000401,Bus stop at Lavaca/4th missing shelter - riders exposed to weather,Open,2025-02-15,,421,1.1534246575342466,Yes,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000288,No shelter at Lavaca/4th transit stop,Closed,2025-02-17,2025-02-17,0,0.0,No,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000372,Bus stop at Lavaca/4th missing shelter - riders exposed to weather,Closed,2025-03-17,2025-03-17,0,0.0,No,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000400,No shelter at Lavaca/4th transit stop,Open,2025-03-19,,389,1.0657534246575342,Yes,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000328,No weather protection at Lavaca/4th transit stop,Open,2025-04-12,,365,1.0,Yes,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000398,No shelter at Lavaca/4th transit stop,Open,2025-05-11,,336,0.9205479452054794,Yes,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000298,Transit stop Lavaca/4th needs shelter for rider protection,Open,2025-05-20,,327,0.8958904109589041,Yes,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000412,No shelter at Lavaca/4th transit stop,Open,2025-05-23,,324,0.8876712328767123,Yes,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000297,Transit stop Lavaca/4th needs shelter for rider protection,Open,2025-05-27,,320,0.8767123287671232,Yes,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000397,Bus stop at Lavaca/4th missing shelter - riders exposed to weather,Closed,2025-05-29,2025-05-29,0,0.0,No,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000407,Transit stop Lavaca/4th needs shelter for rider protection,Open,2025-05-29,,318,0.8712328767123287,No,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000302,No weather protection at Lavaca/4th transit stop,Open,2025-06-22,,294,0.8054794520547945,Yes,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000394,Request shelter installation at Lavaca/4th,Open,2025-07-16,,270,0.7397260273972602,Yes,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000408,No weather protection at Lavaca/4th transit stop,Closed,2025-07-16,2025-07-16,0,0.0,No,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000380,No shelter at Lavaca/4th transit stop,Open,2025-07-22,,264,0.7232876712328767,Yes,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000319,Request shelter installation at Lavaca/4th,Open,2025-07-26,,260,0.7123287671232876,Yes,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000403,Request shelter installation at Lavaca/4th,Open,2025-08-05,,250,0.684931506849315,Yes,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000307,No shelter at Lavaca/4th transit stop,Open,2025-08-12,,243,0.6657534246575343,Yes,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000322,No shelter at Lavaca/4th transit stop,Open,2025-08-22,,233,0.6383561643835617,Yes,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000371,Request shelter installation at Lavaca/4th,Closed,2025-08-29,2025-08-29,0,0.0,No,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000334,No shelter at Lavaca/4th transit stop,Closed,2025-09-08,2025-09-08,0,0.0,No,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000327,No weather protection at Lavaca/4th transit stop,Open,2025-10-01,,193,0.5287671232876713,Yes,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000349,Transit stop Lavaca/4th needs shelter for rider protection,Open,2025-10-03,,191,0.5232876712328767,Yes,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000342,Request shelter installation at Lavaca/4th,Closed,2025-10-04,2025-10-04,0,0.0,No,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000352,Transit stop Lavaca/4th needs shelter for rider protection,Closed,2025-10-10,2025-10-10,0,0.0,No,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000402,No weather protection at Lavaca/4th transit stop,Open,2025-10-11,,183,0.5013698630136987,Yes,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000376,No weather protection at Lavaca/4th transit stop,Open,2025-11-04,,159,0.43561643835616437,Yes,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000365,Transit stop Lavaca/4th needs shelter for rider protection,Open,2025-11-28,,135,0.3698630136986301,Yes,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000308,No shelter at Lavaca/4th transit stop,Closed,2025-12-06,2025-12-06,0,0.0,No,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000367,Request shelter installation at Lavaca/4th,Closed,2025-12-08,2025-12-08,0,0.0,No,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000282,No shelter at Lavaca/4th transit stop,Open,2025-12-09,,124,0.33972602739726027,Yes,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000314,Transit stop Lavaca/4th needs weather shelter,Open,2025-12-23,,110,0.3013698630136986,Yes,2025
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000311,Transit stop Lavaca/4th needs shelter for rider protection,Open,2026-01-09,,93,0.2547945205479452,Yes,2026
3,Lavaca/4th,Missing Shelter,CapMetro,SR23000363,Request shelter installation at Lavaca/4th,Open,2026-03-14,,29,0.07945205479452055,Yes,2026
3,Lavaca/4th,Other,TBD,SR23000296,Riders have nowhere to sit at Lavaca/4th,Open,2023-01-08,,1190,3.26027397260274,No,2023
3,Lavaca/4th,Other,TBD,SR23000337,Riders have nowhere to sit at Lavaca/4th,Closed,2023-10-29,2023-10-29,0,0.0,No,2023
3,Lavaca/4th,Other,TBD,SR23000350,Riders have nowhere to sit at Lavaca/4th,Open,2023-12-08,,856,2.345205479452055,Yes,2023
3,Lavaca/4th,Other,TBD,SR23000375,Riders have nowhere to sit at Lavaca/4th,Open,2023-12-10,,854,2.33972602739726,Yes,2023
3,Lavaca/4th,Other,TBD,SR23000280,Riders have nowhere to sit at Lavaca/4th,Open,2024-03-01,,772,2.115068493150685,Yes,2024
3,Lavaca/4th,Other,TBD,SR23000410,Riders have nowhere to sit at Lavaca/4th,Open,2024-03-20,,753,2.063013698630137,Yes,2024
3,Lavaca/4th,Other,TBD,SR23000333,Riders have nowhere to sit at Lavaca/4th,Open,2024-05-06,,706,1.9342465753424658,Yes,2024
3,Lavaca/4th,Other,TBD,SR23000283,Riders have nowhere to sit at Lavaca/4th,Open,2024-10-01,,558,1.5287671232876712,Yes,2024
3,Lavaca/4th,Other,TBD,SR23000356,Riders have nowhere to sit at Lavaca/4th,Closed,2025-10-25,2025-10-25,0,0.0,No,2025
3,Lavaca/4th,Other,TBD,SR23000315,Riders have nowhere to sit at Lavaca/4th,Closed,2026-03-03,2026-03-03,0,0.0,No,2026
3,Lavaca/4th,Safety (Lighting),City of Austin,SR23000291,Safety concerns at Lavaca/4th bus stop after dark,Open,2023-01-11,,1187,3.252054794520548,No,2023
3,Lavaca/4th,Safety (Lighting),City of Austin,SR23000413,Transit stop Lavaca/4th needs better lighting,Closed,2023-11-01,2023-11-01,0,0.0,No,2023
3,Lavaca/4th,Safety (Lighting),City of Austin,SR23000331,Safety concerns at Lavaca/4th bus stop after dark,Open,2024-01-11,,822,2.252054794520548,Yes,2024
3,Lavaca/4th,Safety (Lighting),City of Austin,SR23000373,Safety concerns at Lavaca/4th bus stop after dark,Open,2024-02-19,,783,2.1452054794520548,Yes,2024
3,Lavaca/4th,Safety (Lighting),City of Austin,SR23000359,Safety concerns at Lavaca/4th bus stop after dark,Open,2024-09-21,,568,1.5561643835616439,Yes,2024
3,Lavaca/4th,Safety (Lighting),City of Austin,SR23000405,Transit stop Lavaca/4th needs better lighting,Open,2024-10-02,,557,1.526027397260274,Yes,2024
3,Lavaca/4th,Safety (Lighting),City of Austin,SR23000348,Safety concerns at Lavaca/4th bus stop after dark,Open,2025-02-20,,416,1.1397260273972603,Yes,2025
3,Lavaca/4th,Safety Concerns,City of Austin / CapMetro,SR23000388,Request safety improvements at Lavaca/4th stop,Open,2023-02-17,,1150,3.1506849315068495,No,2023
3,Lavaca/4th,Safety Concerns,City of Austin / CapMetro,SR23000286,Request safety improvements at Lavaca/4th stop,Open,2023-11-15,,879,2.408219178082192,No,2023
3,Lavaca/4th,Safety Concerns,City of Austin / CapMetro,SR23000313,Request safety improvements at Lavaca/4th stop,Open,2025-06-01,,315,0.863013698630137,No,2025
3,Lavaca/4th,Safety Concerns,City of Austin / CapMetro,SR23000357,Request safety improvements at Lavaca/4th stop,Open,2025-12-22,,111,0.3041095890410959,No,2025
3,Lavaca/4th,Safety Concerns,City of Austin / CapMetro,SR23000323,Feeling unsafe waiting at Lavaca/4th,Open,2026-01-17,,85,0.2328767123287671,No,2026
3,Lavaca/4th,Weather Exposure,CapMetro,SR23000395,Riders getting wet at Lavaca/4th during rain,Open,2023-02-05,,1162,3.1835616438356165,No,2023
3,Lavaca/4th,Weather Exposure,CapMetro,SR23000364,Riders getting wet at Lavaca/4th during rain,Open,2023-03-06,,1133,3.1041095890410957,No,2023
3,Lavaca/4th,Weather Exposure,CapMetro,SR23000306,Riders getting wet at Lavaca/4th during rain,Open,2023-05-31,,1047,2.8684931506849316,No,2023
3,Lavaca/4th,Weather Exposure,CapMetro,SR23000289,Riders getting wet at Lavaca/4th during rain,Open,2023-07-26,,991,2.7150684931506848,No,2023
3,Lavaca/4th,Weather Exposure,CapMetro,SR23000287,Riders getting wet at Lavaca/4th during rain,Closed,2023-09-05,2023-09-05,0,0.0,No,2023
3,Lavaca/4th,Weather Exposure,CapMetro,SR23000382,Bus stop Lavaca/4th exposed to extreme heat/sun,Open,2023-12-01,,863,2.3643835616438356,Yes,2023
3,Lavaca/4th,Weather Exposure,CapMetro,SR23000369,Bus stop Lavaca/4th exposed to extreme heat/sun,Open,2024-02-24,,778,2.1315068493150684,Yes,2024
3,Lavaca/4th,Weather Exposure,CapMetro,SR23000384,Riders getting wet at Lavaca/4th during rain,Open,2024-04-02,,740,2.0273972602739727,Yes,2024
3,Lavaca/4th,Weather Exposure,CapMetro,SR23000343,Riders getting wet at Lavaca/4th during rain,Open,2024-10-08,,551,1.5095890410958903,Yes,2024
3,Lavaca/4th,Weather Exposure,CapMetro,SR23000310,Bus stop Lavaca/4th exposed to extreme heat/sun,Open,2025-06-19,,297,0.8136986301369863,Yes,2025
3,Lavaca/4th,Weather Exposure,CapMetro,SR23000329,Bus stop Lavaca/4th exposed to extreme heat/sun,Open,2025-07-04,,282,0.7726027397260274,Yes,2025
3,Lavaca/4th,Weather Exposure,CapMetro,SR23000390,Riders getting wet at Lavaca/4th during rain,Open,2025-07-29,,257,0.7041095890410959,Yes,2025
3,Lavaca/4th,Weather Exposure,CapMetro,SR23000335,Riders getting wet at Lavaca/4th during rain,Open,2026-02-05,,66,0.18082191780821918,Yes,2026
3,Lavaca/4th,Weather Exposure,CapMetro,SR23000409,Riders getting wet at Lavaca/4th during rain,Open,2026-04-08,,4,0.010958904109589041,Yes,2026
15,North Lamar Transit Center,Missing Benches,CapMetro,SR23001401,Missing seating at North Lamar Transit Center transit stop,Closed,2023-02-22,2023-02-22,0,0.0,No,2023
15,North Lamar Transit Center,Missing Benches,CapMetro,SR23001381,No benches at North Lamar Transit Center bus stop,Open,2023-03-04,,1135,3.1095890410958904,Yes,2023
15,North Lamar Transit Center,Missing Benches,CapMetro,SR23001369,No benches at North Lamar Transit Center bus stop,Open,2023-03-09,,1130,3.095890410958904,Yes,2023
15,North Lamar Transit Center,Missing Benches,CapMetro,SR23001421,No benches at North Lamar Transit Center bus stop,Open,2023-04-28,,1080,2.958904109589041,Yes,2023
15,North Lamar Transit Center,Missing Benches,CapMetro,SR23001386,Missing seating at North Lamar Transit Center transit stop,Open,2023-08-05,,981,2.6876712328767125,Yes,2023
15,North Lamar Transit Center,Missing Benches,CapMetro,SR23001406,Request bench installation at North Lamar Transit Center,Open,2023-10-05,,920,2.5205479452054793,Yes,2023
15,North Lamar Transit Center,Missing Benches,CapMetro,SR23001367,No benches at North Lamar Transit Center bus stop,Open,2023-12-10,,854,2.33972602739726,Yes,2023
15,North Lamar Transit Center,Missing Benches,CapMetro,SR23001411,Missing seating at North Lamar Transit Center transit stop,Open,2024-01-11,,822,2.252054794520548,Yes,2024
15,North Lamar Transit Center,Missing Benches,CapMetro,SR23001402,Missing seating at North Lamar Transit Center transit stop,Open,2024-02-06,,796,2.180821917808219,Yes,2024
15,North Lamar Transit Center,Missing Benches,CapMetro,SR23001389,Missing seating at North Lamar Transit Center transit stop,Open,2024-08-12,,608,1.6657534246575343,Yes,2024
15,North Lamar Transit Center,Missing Benches,CapMetro,SR23001378,No benches at North Lamar Transit Center bus stop,Open,2024-08-27,,593,1.6246575342465754,Yes,2024
15,North Lamar Transit Center,Missing Benches,CapMetro,SR23001360,No benches at North Lamar Transit Center bus stop,Open,2024-10-28,,531,1.4547945205479451,Yes,2024
15,North Lamar Transit Center,Missing Benches,CapMetro,SR23001398,No benches at North Lamar Transit Center bus stop,Open,2025-06-07,,309,0.8465753424657534,Yes,2025
