Service Request (SR) Number,SR Description,Owning Department,Method Received,SR Status,Status Change Date,Created Date,Last Update Date,Close Date,SR Location,Street Number,Street Name,City,Zip Code,County,State Plane X Coordinate,State Plane Y Coordinate,Latitude Coordinate,Longitude Coordinate,(Latitude.Longitude),Council District,Map Page,Map Tile
SR23000707,Transit stop Vic Mathias/Auditorium Shores (SB) needs shelter for rider protection,Transportation,Phone,Open,09/04/2025 12:00:00 AM,09/04/2025 12:00:00 AM,09/04/2025 12:00:00 AM,,"Vic Mathias & Auditorium Shores (SB), AUSTIN, TX",,Vic Mathias & Auditorium Shores (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23000708,Feeling unsafe waiting at Vic Mathias/Auditorium Shores (SB),Transportation,Phone,Open,01/27/2024 12:00:00 AM,01/27/2024 12:00:00 AM,01/27/2024 12:00:00 AM,,"Vic Mathias & Auditorium Shores (SB), AUSTIN, TX",,Vic Mathias & Auditorium Shores (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23000709,Riders getting wet at Vic Mathias/Auditorium Shores (SB) during rain,Transportation,Phone,Closed,01/22/2026 12:00:00 AM,01/22/2026 12:00:00 AM,01/22/2026 12:00:00 AM,01/22/2026 12:00:00 AM,"Vic Mathias & Auditorium Shores (SB), AUSTIN, TX",,Vic Mathias & Auditorium Shores (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23000710,Request safety improvements at Vic Mathias/Auditorium Shores (SB) stop,Transportation,Phone,Open,11/02/2023 12:00:00 AM,11/02/2023 12:00:00 AM,11/02/2023 12:00:00 AM,,"Vic Mathias & Auditorium Shores (SB), AUSTIN, TX",,Vic Mathias & Auditorium Shores (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23000711,Bus stop at Vic Mathias/Auditorium Shores (SB) missing shelter - riders exposed to weather,Transportation,Phone,Open,02/07/2023 12:00:00 AM,02/07/2023 12:00:00 AM,02/07/2023 12:00:00 AM,,"Vic Mathias & Auditorium Shores (SB), AUSTIN, TX",,Vic Mathias & Auditorium Shores (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23000712,Request bench installation at Vic Mathias/Auditorium Shores (SB),Transportation,Phone,Open,05/04/2023 12:00:00 AM,05/04/2023 12:00:00 AM,05/04/2023 12:00:00 AM,,"Vic Mathias & Auditorium Shores (SB), AUSTIN, TX",,Vic Mathias & Auditorium Shores (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23000713,No benches at Vic Mathias/Auditorium Shores (SB) bus stop,Transportation,Phone,Open,11/26/2024 12:00:00 AM,11/26/2024 12:00:00 AM,11/26/2024 12:00:00 AM,,"Vic Mathias & Auditorium Shores (SB), AUSTIN, TX",,Vic Mathias & Auditorium Shores (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23000714,Request bench installation at Vic Mathias/Auditorium Shores (SB),Transportation,Phone,Open,08/10/2024 12:00:00 AM,08/10/2024 12:00:00 AM,08/10/2024 12:00:00 AM,,"Vic Mathias & Auditorium Shores (SB), AUSTIN, TX",,Vic Mathias & Auditorium Shores (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23000715,No weather protection at Vic Mathias/Auditorium Shores (SB) transit stop,Transportation,Phone,Open,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,,"Vic Mathias & Auditorium Shores (SB), AUSTIN, TX",,Vic Mathias & Auditorium Shores (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23000716,No weather protection at Vic Mathias/Auditorium Shores (SB) transit stop,Transportation,Phone,Open,03/11/2024 12:00:00 AM,03/11/2024 12:00:00 AM,03/11/2024 12:00:00 AM,,"Vic Mathias & Auditorium Shores (SB), AUSTIN, TX",,Vic Mathias & Auditorium Shores (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23000717,Transit stop Vic Mathias/Auditorium Shores (SB) needs shelter for rider protection,Transportation,Phone,Open,06/06/2023 12:00:00 AM,06/06/2023 12:00:00 AM,06/06/2023 12:00:00 AM,,"Vic Mathias & Auditorium Shores (SB), AUSTIN, TX",,Vic Mathias & Auditorium Shores (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23000718,Riders have nowhere to sit at Vic Mathias/Auditorium Shores (SB),Transportation,Phone,Open,02/27/2024 12:00:00 AM,02/27/2024 12:00:00 AM,02/27/2024 12:00:00 AM,,"Vic Mathias & Auditorium Shores (SB), AUSTIN, TX",,Vic Mathias & Auditorium Shores (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23000719,Request shelter installation at Vic Mathias/Auditorium Shores (SB),Transportation,Phone,Open,01/17/2026 12:00:00 AM,01/17/2026 12:00:00 AM,01/17/2026 12:00:00 AM,,"Vic Mathias & Auditorium Shores (SB), AUSTIN, TX",,Vic Mathias & Auditorium Shores (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23000720,Riders have nowhere to sit at Guadalupe/4th,Transportation,Phone,Open,10/22/2023 12:00:00 AM,10/22/2023 12:00:00 AM,10/22/2023 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000721,No benches at Guadalupe/4th bus stop,Transportation,Phone,Open,10/17/2024 12:00:00 AM,10/17/2024 12:00:00 AM,10/17/2024 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000722,Missing seating at Guadalupe/4th transit stop,Transportation,Phone,Open,06/23/2023 12:00:00 AM,06/23/2023 12:00:00 AM,06/23/2023 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000723,Request safety improvements at Guadalupe/4th stop,Transportation,Phone,Closed,02/05/2023 12:00:00 AM,02/05/2023 12:00:00 AM,02/05/2023 12:00:00 AM,02/05/2023 12:00:00 AM,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000724,Missing seating at Guadalupe/4th transit stop,Transportation,Phone,Open,09/05/2023 12:00:00 AM,09/05/2023 12:00:00 AM,09/05/2023 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000725,Missing seating at Guadalupe/4th transit stop,Transportation,Phone,Closed,04/09/2025 12:00:00 AM,04/09/2025 12:00:00 AM,04/09/2025 12:00:00 AM,04/09/2025 12:00:00 AM,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000726,Feeling unsafe waiting at Guadalupe/4th,Transportation,Phone,Closed,02/26/2026 12:00:00 AM,02/26/2026 12:00:00 AM,02/26/2026 12:00:00 AM,02/26/2026 12:00:00 AM,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000727,Bus stop at Guadalupe/4th missing shelter - riders exposed to weather,Transportation,Phone,Open,01/26/2023 12:00:00 AM,01/26/2023 12:00:00 AM,01/26/2023 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000728,Transit stop Guadalupe/4th needs shelter for rider protection,Transportation,Phone,Open,08/20/2023 12:00:00 AM,08/20/2023 12:00:00 AM,08/20/2023 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000729,No benches at Guadalupe/4th bus stop,Transportation,Phone,Open,01/09/2023 12:00:00 AM,01/09/2023 12:00:00 AM,01/09/2023 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000730,Bus stop Guadalupe/4th exposed to extreme heat/sun,Transportation,Phone,Open,01/11/2026 12:00:00 AM,01/11/2026 12:00:00 AM,01/11/2026 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000731,No shelter at Guadalupe/4th transit stop,Transportation,Phone,Open,05/08/2025 12:00:00 AM,05/08/2025 12:00:00 AM,05/08/2025 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000732,Riders have nowhere to sit at Guadalupe/4th,Transportation,Phone,Open,03/09/2026 12:00:00 AM,03/09/2026 12:00:00 AM,03/09/2026 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000733,Request bench installation at Guadalupe/4th,Transportation,Phone,Open,11/05/2025 12:00:00 AM,11/05/2025 12:00:00 AM,11/05/2025 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000734,Request bench installation at Guadalupe/4th,Transportation,Phone,Open,03/16/2025 12:00:00 AM,03/16/2025 12:00:00 AM,03/16/2025 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000735,Transit stop Guadalupe/4th needs weather shelter,Transportation,Phone,Open,10/05/2023 12:00:00 AM,10/05/2023 12:00:00 AM,10/05/2023 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000736,Missing seating at Guadalupe/4th transit stop,Transportation,Phone,Open,05/17/2024 12:00:00 AM,05/17/2024 12:00:00 AM,05/17/2024 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000737,No weather protection at Guadalupe/4th transit stop,Transportation,Phone,Open,05/20/2024 12:00:00 AM,05/20/2024 12:00:00 AM,05/20/2024 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000738,Request bench installation at Guadalupe/4th,Transportation,Phone,Closed,03/31/2025 12:00:00 AM,03/31/2025 12:00:00 AM,03/31/2025 12:00:00 AM,03/31/2025 12:00:00 AM,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000739,Riders have nowhere to sit at Guadalupe/4th,Transportation,Phone,Open,03/02/2025 12:00:00 AM,03/02/2025 12:00:00 AM,03/02/2025 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000740,No benches at Guadalupe/4th bus stop,Transportation,Phone,Open,06/24/2023 12:00:00 AM,06/24/2023 12:00:00 AM,06/24/2023 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000741,No benches at Guadalupe/4th bus stop,Transportation,Phone,Open,01/06/2023 12:00:00 AM,01/06/2023 12:00:00 AM,01/06/2023 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000742,Request shelter installation at Guadalupe/4th,Transportation,Phone,Open,04/08/2026 12:00:00 AM,04/08/2026 12:00:00 AM,04/08/2026 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000743,Bus stop at Guadalupe/4th missing shelter - riders exposed to weather,Transportation,Phone,Open,10/23/2023 12:00:00 AM,10/23/2023 12:00:00 AM,10/23/2023 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000744,Request bench installation at Guadalupe/4th,Transportation,Phone,Open,10/09/2025 12:00:00 AM,10/09/2025 12:00:00 AM,10/09/2025 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000745,Transit stop Guadalupe/4th needs shelter for rider protection,Transportation,Phone,Open,01/16/2026 12:00:00 AM,01/16/2026 12:00:00 AM,01/16/2026 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000746,No shelter at Guadalupe/4th transit stop,Transportation,Phone,Open,08/23/2024 12:00:00 AM,08/23/2024 12:00:00 AM,08/23/2024 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000747,No weather protection at Guadalupe/4th transit stop,Transportation,Phone,Open,06/06/2024 12:00:00 AM,06/06/2024 12:00:00 AM,06/06/2024 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000748,Missing seating at Guadalupe/4th transit stop,Transportation,Phone,Open,07/08/2025 12:00:00 AM,07/08/2025 12:00:00 AM,07/08/2025 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000749,Transit stop Guadalupe/4th needs weather shelter,Transportation,Phone,Closed,07/25/2025 12:00:00 AM,07/25/2025 12:00:00 AM,07/25/2025 12:00:00 AM,07/25/2025 12:00:00 AM,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000750,Missing seating at Guadalupe/4th transit stop,Transportation,Phone,Open,12/31/2023 12:00:00 AM,12/31/2023 12:00:00 AM,12/31/2023 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000751,Request bench installation at Guadalupe/4th,Transportation,Phone,Open,06/23/2025 12:00:00 AM,06/23/2025 12:00:00 AM,06/23/2025 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000752,No shelter at Guadalupe/4th transit stop,Transportation,Phone,Open,07/27/2024 12:00:00 AM,07/27/2024 12:00:00 AM,07/27/2024 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000753,Riders have nowhere to sit at Guadalupe/4th,Transportation,Phone,Open,02/12/2024 12:00:00 AM,02/12/2024 12:00:00 AM,02/12/2024 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000754,Request bench installation at Guadalupe/4th,Transportation,Phone,Open,05/02/2024 12:00:00 AM,05/02/2024 12:00:00 AM,05/02/2024 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000755,Request shelter installation at Guadalupe/4th,Transportation,Phone,Open,12/23/2025 12:00:00 AM,12/23/2025 12:00:00 AM,12/23/2025 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000756,No benches at Guadalupe/4th bus stop,Transportation,Phone,Open,07/30/2024 12:00:00 AM,07/30/2024 12:00:00 AM,07/30/2024 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000757,Transit stop Guadalupe/4th needs shelter for rider protection,Transportation,Phone,Closed,08/16/2024 12:00:00 AM,08/16/2024 12:00:00 AM,08/16/2024 12:00:00 AM,08/16/2024 12:00:00 AM,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000758,No benches at Guadalupe/4th bus stop,Transportation,Phone,Open,11/07/2023 12:00:00 AM,11/07/2023 12:00:00 AM,11/07/2023 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000759,Bus stop at Guadalupe/4th missing shelter - riders exposed to weather,Transportation,Phone,Open,12/22/2025 12:00:00 AM,12/22/2025 12:00:00 AM,12/22/2025 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000760,No weather protection at Guadalupe/4th transit stop,Transportation,Phone,Open,05/21/2024 12:00:00 AM,05/21/2024 12:00:00 AM,05/21/2024 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000761,Safety concerns at Guadalupe/4th bus stop after dark,Transportation,Phone,Open,12/13/2025 12:00:00 AM,12/13/2025 12:00:00 AM,12/13/2025 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000762,Riders getting wet at Guadalupe/4th during rain,Transportation,Phone,Closed,10/17/2023 12:00:00 AM,10/17/2023 12:00:00 AM,10/17/2023 12:00:00 AM,10/17/2023 12:00:00 AM,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000763,Bus stop at Guadalupe/4th missing shelter - riders exposed to weather,Transportation,Phone,Closed,08/07/2025 12:00:00 AM,08/07/2025 12:00:00 AM,08/07/2025 12:00:00 AM,08/07/2025 12:00:00 AM,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000764,No shelter at Guadalupe/4th transit stop,Transportation,Phone,Open,12/18/2025 12:00:00 AM,12/18/2025 12:00:00 AM,12/18/2025 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000765,Riders getting wet at Guadalupe/4th during rain,Transportation,Phone,Open,01/30/2026 12:00:00 AM,01/30/2026 12:00:00 AM,01/30/2026 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000766,Bus stop at Guadalupe/4th missing shelter - riders exposed to weather,Transportation,Phone,Open,05/30/2023 12:00:00 AM,05/30/2023 12:00:00 AM,05/30/2023 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000767,No shelter at Guadalupe/4th transit stop,Transportation,Phone,Open,06/13/2025 12:00:00 AM,06/13/2025 12:00:00 AM,06/13/2025 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000768,Riders have nowhere to sit at Guadalupe/4th,Transportation,Phone,Open,05/27/2024 12:00:00 AM,05/27/2024 12:00:00 AM,05/27/2024 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000769,Transit stop Guadalupe/4th needs weather shelter,Transportation,Phone,Open,04/11/2025 12:00:00 AM,04/11/2025 12:00:00 AM,04/11/2025 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000770,Bus stop at Guadalupe/4th missing shelter - riders exposed to weather,Transportation,Phone,Closed,04/21/2024 12:00:00 AM,04/21/2024 12:00:00 AM,04/21/2024 12:00:00 AM,04/21/2024 12:00:00 AM,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000771,Missing seating at Guadalupe/4th transit stop,Transportation,Phone,Open,06/15/2025 12:00:00 AM,06/15/2025 12:00:00 AM,06/15/2025 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000772,Request bench installation at Guadalupe/4th,Transportation,Phone,Open,06/01/2025 12:00:00 AM,06/01/2025 12:00:00 AM,06/01/2025 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000773,Transit stop Guadalupe/4th needs weather shelter,Transportation,Phone,Open,01/19/2024 12:00:00 AM,01/19/2024 12:00:00 AM,01/19/2024 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000774,Request shelter installation at Guadalupe/4th,Transportation,Phone,Open,12/07/2025 12:00:00 AM,12/07/2025 12:00:00 AM,12/07/2025 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000775,Riders have nowhere to sit at Guadalupe/4th,Transportation,Phone,Open,06/01/2024 12:00:00 AM,06/01/2024 12:00:00 AM,06/01/2024 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000776,Missing seating at Guadalupe/4th transit stop,Transportation,Phone,Closed,08/02/2023 12:00:00 AM,08/02/2023 12:00:00 AM,08/02/2023 12:00:00 AM,08/02/2023 12:00:00 AM,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000777,Request shelter installation at Guadalupe/4th,Transportation,Phone,Closed,09/13/2024 12:00:00 AM,09/13/2024 12:00:00 AM,09/13/2024 12:00:00 AM,09/13/2024 12:00:00 AM,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000778,Bus stop Guadalupe/4th exposed to extreme heat/sun,Transportation,Phone,Open,12/09/2025 12:00:00 AM,12/09/2025 12:00:00 AM,12/09/2025 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000779,Transit stop Guadalupe/4th needs weather shelter,Transportation,Phone,Open,11/28/2023 12:00:00 AM,11/28/2023 12:00:00 AM,11/28/2023 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000780,Request bench installation at Guadalupe/4th,Transportation,Phone,Open,01/18/2026 12:00:00 AM,01/18/2026 12:00:00 AM,01/18/2026 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000781,No shelter at Guadalupe/4th transit stop,Transportation,Phone,Open,12/20/2023 12:00:00 AM,12/20/2023 12:00:00 AM,12/20/2023 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000782,Bus stop at Guadalupe/4th missing shelter - riders exposed to weather,Transportation,Phone,Open,07/06/2024 12:00:00 AM,07/06/2024 12:00:00 AM,07/06/2024 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000783,Bus stop Guadalupe/4th exposed to extreme heat/sun,Transportation,Phone,Closed,02/09/2024 12:00:00 AM,02/09/2024 12:00:00 AM,02/09/2024 12:00:00 AM,02/09/2024 12:00:00 AM,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000784,Request shelter installation at Guadalupe/4th,Transportation,Phone,Open,03/24/2025 12:00:00 AM,03/24/2025 12:00:00 AM,03/24/2025 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000785,Transit stop Guadalupe/4th needs better lighting,Transportation,Phone,Open,02/01/2025 12:00:00 AM,02/01/2025 12:00:00 AM,02/01/2025 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000786,Feeling unsafe waiting at Guadalupe/4th,Transportation,Phone,Open,10/22/2024 12:00:00 AM,10/22/2024 12:00:00 AM,10/22/2024 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000787,Transit stop Guadalupe/4th needs shelter for rider protection,Transportation,Phone,Open,08/09/2025 12:00:00 AM,08/09/2025 12:00:00 AM,08/09/2025 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000788,Transit stop Guadalupe/4th needs shelter for rider protection,Transportation,Phone,Open,11/12/2024 12:00:00 AM,11/12/2024 12:00:00 AM,11/12/2024 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000789,Transit stop Guadalupe/4th needs shelter for rider protection,Transportation,Phone,Closed,08/22/2023 12:00:00 AM,08/22/2023 12:00:00 AM,08/22/2023 12:00:00 AM,08/22/2023 12:00:00 AM,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000790,Request bench installation at Guadalupe/4th,Transportation,Phone,Closed,07/10/2023 12:00:00 AM,07/10/2023 12:00:00 AM,07/10/2023 12:00:00 AM,07/10/2023 12:00:00 AM,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000791,Request bench installation at Guadalupe/4th,Transportation,Phone,Open,02/17/2023 12:00:00 AM,02/17/2023 12:00:00 AM,02/17/2023 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000792,No shelter at Guadalupe/4th transit stop,Transportation,Phone,Open,03/17/2025 12:00:00 AM,03/17/2025 12:00:00 AM,03/17/2025 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000793,Transit stop Guadalupe/4th needs shelter for rider protection,Transportation,Phone,Open,03/08/2023 12:00:00 AM,03/08/2023 12:00:00 AM,03/08/2023 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000794,Request safety improvements at Guadalupe/4th stop,Transportation,Phone,Open,08/25/2024 12:00:00 AM,08/25/2024 12:00:00 AM,08/25/2024 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
SR23000795,Bus stop at Guadalupe/4th missing shelter - riders exposed to weather,Transportation,Phone,Open,03/24/2024 12:00:00 AM,03/24/2024 12:00:00 AM,03/24/2024 12:00:00 AM,,"Guadalupe & 4th, AUSTIN, TX",,Guadalupe & 4th,AUSTIN,78701,TRAVIS,,,,,,,,
